epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
739,18975.4,0.90858,0.53273,0.96221,0.91371,0.67614,0.82703,0.67236,1.09992,0.54705,1.34347,0.00462842,0.00462842,0.00462842
740,19001.2,0.90829,0.53395,0.96504,0.91364,0.6762,0.8272,0.67253,1.09966,0.54688,1.3437,0.00461735,0.00461735,0.00461735
741,19026.8,0.91128,0.53488,0.96595,0.91338,0.6766,0.82727,0.67259,1.09982,0.54684,1.34397,0.00460629,0.00460629,0.00460629
742,19052.2,0.91082,0.53489,0.96624,0.91344,0.67685,0.82737,0.67268,1.09985,0.54682,1.34417,0.00459522,0.00459522,0.00459522
743,19077.9,0.91431,0.535,0.96459,0.91345,0.67711,0.82766,0.67293,1.09967,0.54672,1.34434,0.00458416,0.00458416,0.00458416
744,19103.5,0.90789,0.53342,0.96492,0.91341,0.67758,0.82771,0.67309,1.09936,0.54647,1.34438,0.00457311,0.00457311,0.00457311
745,19129,0.90859,0.52989,0.96066,0.91439,0.6769,0.82786,0.67326,1.09899,0.54623,1.34429,0.00456205,0.00456205,0.00456205
746,19154.4,0.90519,0.53434,0.96721,0.91425,0.67702,0.82787,0.67336,1.09898,0.54618,1.34487,0.004551,0.004551,0.004551
747,19179.6,0.90639,0.53247,0.96643,0.91423,0.67695,0.82793,0.67332,1.09934,0.54626,1.3451,0.00453995,0.00453995,0.00453995
748,19205.6,0.90842,0.52767,0.9592,0.91419,0.67704,0.82787,0.67346,1.09901,0.54611,1.34524,0.0045289,0.0045289,0.0045289
749,19231.4,0.91072,0.53238,0.96389,0.91433,0.67704,0.82793,0.67349,1.09902,0.54603,1.34523,0.00451786,0.00451786,0.00451786
750,19256.9,0.91726,0.53487,0.96531,0.91494,0.6768,0.82811,0.67364,1.09925,0.54606,1.34527,0.00450682,0.00450682,0.00450682
751,19282.4,0.90753,0.52912,0.96062,0.91487,0.67696,0.82807,0.67374,1.09901,0.54604,1.34528,0.00449578,0.00449578,0.00449578
752,19307.7,0.90173,0.52995,0.96538,0.91496,0.67726,0.82823,0.67393,1.0989,0.54605,1.3455,0.00448474,0.00448474,0.00448474
753,19333.1,0.90169,0.52602,0.95916,0.91421,0.67751,0.82838,0.67401,1.09888,0.54589,1.34602,0.00447371,0.00447371,0.00447371
754,19358.4,0.9006,0.52916,0.96294,0.91484,0.67715,0.82854,0.6741,1.09898,0.54588,1.34622,0.00446267,0.00446267,0.00446267
755,19384,0.90549,0.52868,0.96137,0.91433,0.67761,0.82861,0.67424,1.0989,0.54581,1.34646,0.00445165,0.00445165,0.00445165
756,19409.4,0.90196,0.53128,0.9665,0.91477,0.67721,0.82856,0.67429,1.09877,0.54579,1.34659,0.00444062,0.00444062,0.00444062
757,19434.8,0.9066,0.53017,0.96334,0.91508,0.67735,0.82861,0.67443,1.09862,0.54571,1.34664,0.0044296,0.0044296,0.0044296
758,19460.3,0.90397,0.5287,0.96069,0.91511,0.67742,0.82868,0.67447,1.09876,0.54562,1.34667,0.00441858,0.00441858,0.00441858
759,19485.6,0.89865,0.52636,0.96069,0.91528,0.6775,0.82881,0.6746,1.09873,0.54558,1.34672,0.00440757,0.00440757,0.00440757
760,19510.9,0.89764,0.52924,0.96468,0.9154,0.67775,0.82892,0.67469,1.09858,0.54548,1.34689,0.00439655,0.00439655,0.00439655
761,19536.3,0.90044,0.52871,0.96431,0.9152,0.67777,0.82898,0.67485,1.09831,0.5455,1.34696,0.00438555,0.00438555,0.00438555
762,19561.9,0.89404,0.52343,0.9581,0.91497,0.67806,0.829,0.67497,1.09843,0.54561,1.34724,0.00437454,0.00437454,0.00437454
763,19587.3,0.90258,0.52883,0.95996,0.91623,0.67755,0.82907,0.67505,1.09839,0.54561,1.34734,0.00436354,0.00436354,0.00436354
764,19612.9,0.89596,0.52466,0.95832,0.91608,0.67774,0.82915,0.6751,1.09856,0.54569,1.34751,0.00435254,0.00435254,0.00435254
765,19638.3,0.89326,0.52622,0.96379,0.91608,0.67787,0.82918,0.67506,1.09878,0.54576,1.34779,0.00434154,0.00434154,0.00434154
766,19663.6,0.89221,0.52362,0.95804,0.91577,0.67808,0.82913,0.67506,1.09882,0.54579,1.34789,0.00433055,0.00433055,0.00433055
767,19689.1,0.89853,0.52869,0.96387,0.91592,0.6782,0.82932,0.67511,1.09919,0.54585,1.3481,0.00431956,0.00431956,0.00431956
768,19714.4,0.89548,0.52736,0.96277,0.91472,0.67903,0.82934,0.67522,1.09914,0.54577,1.34826,0.00430858,0.00430858,0.00430858
769,19739.6,0.89466,0.52269,0.95602,0.91596,0.67849,0.82944,0.67528,1.09928,0.54582,1.34867,0.0042976,0.0042976,0.0042976
770,19764.9,0.8983,0.52503,0.95675,0.916,0.67871,0.82955,0.6753,1.09967,0.546,1.34898,0.00428662,0.00428662,0.00428662
771,19790.4,0.89796,0.52771,0.96301,0.91573,0.67885,0.82956,0.67526,1.09989,0.54616,1.34914,0.00427565,0.00427565,0.00427565
772,19815.7,0.89387,0.52417,0.96057,0.9155,0.67902,0.82961,0.67542,1.09983,0.54607,1.34917,0.00426468,0.00426468,0.00426468
773,19840.9,0.89493,0.52514,0.96103,0.91587,0.67867,0.8296,0.67543,1.09961,0.54611,1.34929,0.00425372,0.00425372,0.00425372
774,19866,0.89038,0.51929,0.95404,0.91572,0.67873,0.82965,0.67551,1.09961,0.54614,1.3494,0.00424275,0.00424275,0.00424275
775,19891.8,0.90132,0.52792,0.96292,0.91616,0.67871,0.82979,0.67568,1.09944,0.54599,1.34954,0.0042318,0.0042318,0.0042318
776,19917.3,0.88629,0.52212,0.9589,0.91552,0.67919,0.82985,0.67573,1.09969,0.54609,1.34995,0.00422084,0.00422084,0.00422084
777,19942.6,0.88581,0.52265,0.9591,0.91606,0.67889,0.8299,0.67576,1.09982,0.54618,1.35027,0.0042099,0.0042099,0.0042099
778,19968,0.89526,0.52124,0.95654,0.9159,0.67911,0.82995,0.67578,1.10008,0.54631,1.35061,0.00419895,0.00419895,0.00419895
779,19993.5,0.89695,0.52242,0.9581,0.91594,0.67929,0.83003,0.67582,1.10008,0.54624,1.35078,0.00418801,0.00418801,0.00418801
780,20019,0.89089,0.52453,0.96218,0.91613,0.6792,0.82989,0.67586,1.1002,0.54624,1.35108,0.00417707,0.00417707,0.00417707
781,20044.6,0.89075,0.52234,0.95827,0.91625,0.67933,0.83013,0.6759,1.10041,0.5463,1.35111,0.00416614,0.00416614,0.00416614
782,20070.2,0.89526,0.52349,0.95736,0.91627,0.67951,0.83005,0.67585,1.10056,0.54631,1.35142,0.00415522,0.00415522,0.00415522
783,20095.7,0.89235,0.52249,0.95978,0.91624,0.67965,0.83007,0.67587,1.10077,0.54644,1.35181,0.00414429,0.00414429,0.00414429
784,20121.1,0.88961,0.52517,0.964,0.91615,0.67975,0.83005,0.67598,1.10078,0.54643,1.35219,0.00413338,0.00413338,0.00413338
785,20146.7,0.89505,0.52763,0.9639,0.91635,0.67987,0.83006,0.67607,1.1007,0.54633,1.35242,0.00412246,0.00412246,0.00412246
786,20172.1,0.89364,0.52358,0.95841,0.91601,0.67998,0.8301,0.67597,1.10109,0.54642,1.35273,0.00411155,0.00411155,0.00411155
787,20197.3,0.88913,0.52268,0.96128,0.91607,0.68009,0.83018,0.67607,1.1012,0.54641,1.35288,0.00410065,0.00410065,0.00410065
788,20222.8,0.89354,0.52323,0.95951,0.91621,0.68017,0.83018,0.67606,1.1014,0.54636,1.35303,0.00408975,0.00408975,0.00408975
789,20248,0.89188,0.51962,0.95421,0.91604,0.6802,0.83027,0.67605,1.10177,0.54641,1.35347,0.00407886,0.00407886,0.00407886
790,20273.2,0.88937,0.52122,0.95607,0.91678,0.67993,0.83027,0.67607,1.10185,0.54634,1.35388,0.00406797,0.00406797,0.00406797
791,20298.4,0.88887,0.52084,0.95895,0.9159,0.68043,0.83035,0.67614,1.10193,0.54632,1.3542,0.00405708,0.00405708,0.00405708
792,20323.6,0.88799,0.51958,0.95837,0.91615,0.68062,0.8305,0.67626,1.10186,0.54632,1.35436,0.0040462,0.0040462,0.0040462
793,20349,0.88501,0.51959,0.95509,0.91611,0.68071,0.83045,0.6763,1.10191,0.54628,1.35461,0.00403533,0.00403533,0.00403533
794,20374.4,0.88678,0.51638,0.9545,0.91583,0.68075,0.83038,0.67627,1.10199,0.54627,1.35482,0.00402446,0.00402446,0.00402446
795,20399.7,0.87891,0.51252,0.9526,0.91641,0.68037,0.83043,0.67627,1.10206,0.54631,1.35515,0.00401359,0.00401359,0.00401359
796,20425,0.89204,0.51988,0.95541,0.91672,0.68047,0.83043,0.67631,1.1021,0.54633,1.35535,0.00400274,0.00400274,0.00400274
797,20450.5,0.88901,0.52159,0.95798,0.91656,0.68067,0.83045,0.67639,1.10218,0.54634,1.35561,0.00399188,0.00399188,0.00399188
798,20476,0.8813,0.51663,0.95593,0.91631,0.68081,0.83046,0.67633,1.10236,0.54633,1.35582,0.00398103,0.00398103,0.00398103
799,20501.6,0.88876,0.52203,0.96046,0.91602,0.68098,0.83052,0.67637,1.10255,0.54643,1.35603,0.00397019,0.00397019,0.00397019
800,20526.8,0.8884,0.518,0.95409,0.91595,0.68101,0.83056,0.67644,1.10252,0.54637,1.35628,0.00395935,0.00395935,0.00395935
801,20552.2,0.88361,0.51808,0.9568,0.91607,0.68088,0.83068,0.67642,1.10271,0.54635,1.35664,0.00394852,0.00394852,0.00394852
802,20577.4,0.87927,0.51647,0.95658,0.91658,0.68066,0.83064,0.67639,1.10286,0.54641,1.35694,0.00393769,0.00393769,0.00393769
803,20602.6,0.87874,0.51753,0.95494,0.9165,0.68088,0.83071,0.67642,1.10314,0.54659,1.35705,0.00392687,0.00392687,0.00392687
804,20627.7,0.88534,0.51657,0.95527,0.91634,0.68098,0.8307,0.6764,1.10351,0.54669,1.35728,0.00391606,0.00391606,0.00391606
805,20652.8,0.88523,0.516,0.95279,0.91635,0.68109,0.83083,0.67642,1.10373,0.54677,1.35745,0.00390525,0.00390525,0.00390525
806,20678.2,0.88151,0.51723,0.95642,0.91661,0.68105,0.83087,0.67647,1.10385,0.54674,1.35771,0.00389445,0.00389445,0.00389445
807,20703.5,0.88702,0.51905,0.95659,0.91673,0.68107,0.83098,0.67655,1.10381,0.54661,1.35804,0.00388365,0.00388365,0.00388365
808,20729,0.88168,0.51764,0.95788,0.91678,0.68111,0.83111,0.67667,1.10361,0.54652,1.35809,0.00387286,0.00387286,0.00387286
809,20754.5,0.88051,0.51593,0.95409,0.91611,0.68155,0.83117,0.67668,1.10371,0.54662,1.35821,0.00386207,0.00386207,0.00386207
810,20779.8,0.88148,0.51512,0.9553,0.9169,0.6814,0.83121,0.67684,1.10364,0.54663,1.35841,0.00385129,0.00385129,0.00385129
811,20805.1,0.87536,0.51345,0.95539,0.91663,0.68143,0.83124,0.67686,1.10361,0.54666,1.35873,0.00384051,0.00384051,0.00384051
812,20830.8,0.87769,0.51899,0.96033,0.91655,0.6814,0.83118,0.67679,1.10365,0.54673,1.35868,0.00382975,0.00382975,0.00382975
813,20856.2,0.88857,0.51725,0.95342,0.91674,0.68154,0.83124,0.6769,1.10356,0.54671,1.35898,0.00381899,0.00381899,0.00381899
814,20881.7,0.88345,0.51838,0.95701,0.91685,0.68151,0.83134,0.67702,1.10326,0.54652,1.35898,0.00380823,0.00380823,0.00380823
815,20906.9,0.87245,0.5117,0.95218,0.91697,0.68175,0.83133,0.67717,1.10301,0.54652,1.3591,0.00379748,0.00379748,0.00379748
816,20932.9,0.876,0.5127,0.95283,0.91705,0.6816,0.83139,0.6772,1.103,0.54656,1.35927,0.00378674,0.00378674,0.00378674
817,20958.2,0.87815,0.51613,0.95612,0.91643,0.68217,0.83138,0.67725,1.10306,0.54655,1.35934,0.003776,0.003776,0.003776
818,20983.4,0.87722,0.51612,0.95816,0.91655,0.68234,0.83152,0.67726,1.1033,0.54661,1.35976,0.00376527,0.00376527,0.00376527
819,21009.1,0.87488,0.51252,0.95274,0.91636,0.68228,0.83153,0.67733,1.10343,0.54672,1.36006,0.00375455,0.00375455,0.00375455
820,21034.9,0.87974,0.51504,0.95319,0.91642,0.68239,0.83159,0.67743,1.10338,0.54662,1.36019,0.00374383,0.00374383,0.00374383
821,21060.5,0.88147,0.513,0.9508,0.91627,0.68247,0.83172,0.67755,1.10343,0.54669,1.36049,0.00373312,0.00373312,0.00373312
822,21086,0.87807,0.51657,0.95583,0.91673,0.68218,0.83169,0.67755,1.10347,0.54673,1.36063,0.00372241,0.00372241,0.00372241
823,21111.8,0.88221,0.51786,0.95653,0.91683,0.68233,0.83178,0.67755,1.1035,0.54666,1.36078,0.00371172,0.00371172,0.00371172
824,21137.3,0.88533,0.5161,0.95471,0.91679,0.68222,0.83172,0.67754,1.10346,0.54663,1.3607,0.00370103,0.00370103,0.00370103
825,21162.7,0.8769,0.51489,0.95658,0.91666,0.68244,0.83185,0.67752,1.10365,0.54666,1.36099,0.00369034,0.00369034,0.00369034
826,21188.1,0.87688,0.51335,0.95404,0.91812,0.68186,0.83196,0.67759,1.10384,0.54666,1.36117,0.00367966,0.00367966,0.00367966
827,21213.8,0.87817,0.51503,0.9563,0.91672,0.68257,0.83198,0.67761,1.10391,0.54671,1.3613,0.00366899,0.00366899,0.00366899
828,21239.4,0.87235,0.50849,0.95128,0.91686,0.68269,0.83206,0.67765,1.1039,0.54662,1.3612,0.00365833,0.00365833,0.00365833
829,21264.9,0.87538,0.51353,0.95599,0.91686,0.68268,0.8321,0.67771,1.10391,0.54672,1.36136,0.00364767,0.00364767,0.00364767
830,21290.2,0.87612,0.51245,0.95308,0.917,0.68272,0.83212,0.6777,1.10412,0.54681,1.36154,0.00363703,0.00363703,0.00363703
831,21315.4,0.87173,0.51241,0.95632,0.91637,0.68324,0.83223,0.67773,1.10424,0.54679,1.36159,0.00362638,0.00362638,0.00362638
832,21340.8,0.87086,0.51252,0.95728,0.91708,0.68296,0.83231,0.67777,1.10446,0.54688,1.36183,0.00361575,0.00361575,0.00361575
833,21366.3,0.87371,0.51386,0.95467,0.91662,0.68334,0.83232,0.67779,1.10475,0.54702,1.36208,0.00360512,0.00360512,0.00360512
834,21391.6,0.87117,0.51227,0.95454,0.91676,0.68344,0.83236,0.67773,1.10521,0.54718,1.3625,0.0035945,0.0035945,0.0035945
835,21417.3,0.8772,0.51148,0.95232,0.9169,0.68324,0.83235,0.6777,1.10525,0.5472,1.36269,0.00358389,0.00358389,0.00358389
836,21442.5,0.87402,0.51287,0.95433,0.9169,0.6833,0.8324,0.67774,1.10537,0.54727,1.36291,0.00357328,0.00357328,0.00357328
837,21467.8,0.87737,0.51029,0.95255,0.91723,0.68331,0.8325,0.67781,1.10541,0.54727,1.36317,0.00356268,0.00356268,0.00356268
838,21493.2,0.87287,0.51748,0.96235,0.9173,0.68343,0.83251,0.67776,1.10543,0.54725,1.36338,0.00355209,0.00355209,0.00355209
839,21518.9,0.87415,0.5128,0.95351,0.91711,0.68335,0.8325,0.67781,1.10558,0.54731,1.36362,0.00354151,0.00354151,0.00354151
840,21544.2,0.87271,0.51252,0.95475,0.9179,0.68306,0.83255,0.67774,1.1058,0.54738,1.3639,0.00353093,0.00353093,0.00353093
841,21569.7,0.87091,0.50711,0.94913,0.91768,0.68317,0.83255,0.6777,1.10618,0.54754,1.36423,0.00352037,0.00352037,0.00352037
842,21595.1,0.87548,0.51306,0.95635,0.91773,0.68317,0.83265,0.67773,1.10634,0.54763,1.36449,0.00350981,0.00350981,0.00350981
843,21620.6,0.87073,0.51005,0.95261,0.91784,0.68327,0.83267,0.67777,1.10646,0.54766,1.36477,0.00349925,0.00349925,0.00349925
844,21646,0.87495,0.51132,0.95291,0.91788,0.68339,0.83267,0.67776,1.10663,0.54775,1.36502,0.00348871,0.00348871,0.00348871
845,21671.5,0.87194,0.51189,0.95369,0.91775,0.68338,0.83271,0.67769,1.1068,0.54781,1.36517,0.00347817,0.00347817,0.00347817
846,21697.4,0.86657,0.50885,0.95295,0.91775,0.68348,0.83271,0.67766,1.10702,0.54789,1.36548,0.00346764,0.00346764,0.00346764
847,21722.6,0.86864,0.50842,0.95111,0.9177,0.68367,0.83276,0.67772,1.10715,0.54785,1.36566,0.00345712,0.00345712,0.00345712
848,21747.7,0.86596,0.50675,0.94901,0.91769,0.68374,0.83283,0.67773,1.10722,0.54794,1.36582,0.00344661,0.00344661,0.00344661
849,21772.9,0.86699,0.5071,0.95016,0.91763,0.6839,0.83284,0.67773,1.10738,0.54795,1.36601,0.0034361,0.0034361,0.0034361
850,21798.2,0.87416,0.51255,0.95449,0.91779,0.68396,0.83293,0.67785,1.10756,0.54802,1.36628,0.00342561,0.00342561,0.00342561
851,21823.4,0.86755,0.5039,0.94485,0.91879,0.68328,0.83297,0.67782,1.10764,0.54809,1.36648,0.00341512,0.00341512,0.00341512
852,21848.4,0.86808,0.51005,0.95261,0.91869,0.68339,0.83295,0.67777,1.10791,0.54822,1.36696,0.00340464,0.00340464,0.00340464
853,21873.8,0.86653,0.50778,0.95032,0.91881,0.68351,0.83304,0.67786,1.10802,0.54822,1.36735,0.00339417,0.00339417,0.00339417
854,21899.2,0.86321,0.50877,0.95392,0.91872,0.68363,0.83293,0.67791,1.10821,0.54832,1.36769,0.0033837,0.0033837,0.0033837
855,21924.7,0.86336,0.50489,0.94802,0.91851,0.68374,0.83302,0.67791,1.10828,0.54836,1.36812,0.00337325,0.00337325,0.00337325
856,21949.9,0.86623,0.50527,0.9507,0.91846,0.68392,0.83295,0.67786,1.10854,0.54845,1.36844,0.0033628,0.0033628,0.0033628
857,21975.2,0.86587,0.50575,0.94913,0.91819,0.68398,0.83307,0.67788,1.10872,0.54846,1.36864,0.00335236,0.00335236,0.00335236
858,22000.4,0.85889,0.50318,0.94718,0.91682,0.68477,0.83306,0.67779,1.10906,0.54858,1.36903,0.00334193,0.00334193,0.00334193
859,22025.8,0.86706,0.51072,0.9556,0.91673,0.68479,0.83302,0.67774,1.10946,0.54879,1.36942,0.00333151,0.00333151,0.00333151
860,22051.5,0.86445,0.50717,0.95181,0.91798,0.68426,0.83302,0.67757,1.10994,0.54892,1.36967,0.0033211,0.0033211,0.0033211
861,22076.7,0.86338,0.50635,0.95173,0.91791,0.6843,0.83313,0.67754,1.11043,0.5491,1.36997,0.00331069,0.00331069,0.00331069
862,22101.8,0.86559,0.50651,0.94982,0.91669,0.6851,0.8332,0.6775,1.11061,0.54917,1.37006,0.0033003,0.0033003,0.0033003
863,22127.3,0.86633,0.50677,0.95104,0.91686,0.68514,0.83327,0.67754,1.1107,0.54918,1.37011,0.00328991,0.00328991,0.00328991
864,22152.7,0.86201,0.50203,0.94455,0.91769,0.68436,0.83323,0.67742,1.11114,0.5494,1.37037,0.00327954,0.00327954,0.00327954
865,22177.8,0.86323,0.50584,0.95054,0.91768,0.68454,0.83328,0.67738,1.11156,0.54963,1.37064,0.00326917,0.00326917,0.00326917
866,22203.1,0.86594,0.50386,0.94651,0.9174,0.68465,0.83333,0.67733,1.11192,0.54979,1.37092,0.00325881,0.00325881,0.00325881
867,22228.7,0.85487,0.49943,0.94293,0.91739,0.68477,0.83346,0.67725,1.11223,0.54987,1.37116,0.00324846,0.00324846,0.00324846
868,22253.9,0.86385,0.5038,0.94836,0.9172,0.68462,0.8334,0.67713,1.11255,0.55003,1.37146,0.00323812,0.00323812,0.00323812
869,22279.2,0.85975,0.50439,0.95108,0.91724,0.68475,0.8334,0.67709,1.11293,0.55024,1.37171,0.00322778,0.00322778,0.00322778
870,22304.6,0.85944,0.50124,0.94795,0.91724,0.68468,0.83348,0.6771,1.11319,0.5503,1.3721,0.00321746,0.00321746,0.00321746
871,22330.2,0.85702,0.50255,0.94862,0.91699,0.6849,0.83347,0.67707,1.1135,0.55051,1.37256,0.00320715,0.00320715,0.00320715
872,22355.4,0.85848,0.50127,0.9475,0.91701,0.68497,0.83351,0.67703,1.11371,0.55057,1.37287,0.00319684,0.00319684,0.00319684
873,22380.9,0.86087,0.50456,0.94922,0.91699,0.6851,0.83359,0.67704,1.11392,0.55064,1.37307,0.00318655,0.00318655,0.00318655
874,22406.2,0.85943,0.50412,0.95031,0.91716,0.68521,0.83362,0.67709,1.11409,0.55072,1.37343,0.00317626,0.00317626,0.00317626
875,22431.4,0.86065,0.50363,0.94694,0.91694,0.68525,0.83358,0.67704,1.11433,0.55082,1.37364,0.00316598,0.00316598,0.00316598
876,22456.3,0.85222,0.50096,0.94752,0.91686,0.6854,0.8336,0.67696,1.11469,0.55103,1.37397,0.00315572,0.00315572,0.00315572
877,22481.6,0.85683,0.5012,0.94751,0.91655,0.68551,0.83361,0.67697,1.11504,0.55118,1.37423,0.00314546,0.00314546,0.00314546
878,22507.5,0.85858,0.50373,0.94993,0.91644,0.68564,0.83366,0.67697,1.11527,0.5513,1.37448,0.00313521,0.00313521,0.00313521
879,22533,0.85138,0.50128,0.95074,0.91715,0.68545,0.83365,0.67689,1.1154,0.5514,1.37486,0.00312497,0.00312497,0.00312497
880,22558.8,0.86535,0.50106,0.94329,0.91686,0.68549,0.83359,0.67695,1.11562,0.55146,1.37523,0.00311474,0.00311474,0.00311474
881,22583.9,0.85922,0.50365,0.94908,0.91685,0.6855,0.83367,0.67697,1.11581,0.55153,1.37545,0.00310453,0.00310453,0.00310453
882,22609.2,0.84885,0.49714,0.94377,0.91684,0.68557,0.8337,0.67692,1.11609,0.55161,1.37561,0.00309432,0.00309432,0.00309432
883,22634.8,0.85099,0.49834,0.94431,0.91673,0.68572,0.83384,0.67692,1.1163,0.55171,1.37588,0.00308412,0.00308412,0.00308412
884,22660.4,0.85791,0.50236,0.94812,0.91663,0.68578,0.83379,0.67687,1.11665,0.55174,1.37617,0.00307393,0.00307393,0.00307393
885,22686,0.8513,0.49923,0.94512,0.91657,0.68586,0.83388,0.67688,1.11669,0.55172,1.37644,0.00306375,0.00306375,0.00306375
886,22711.4,0.85348,0.49909,0.94773,0.91659,0.68585,0.83388,0.67685,1.11668,0.55173,1.37669,0.00305358,0.00305358,0.00305358
887,22736.7,0.85529,0.50074,0.94734,0.917,0.68552,0.83381,0.67676,1.11696,0.55191,1.37698,0.00304342,0.00304342,0.00304342
888,22762.2,0.85024,0.50046,0.94949,0.91649,0.68595,0.8339,0.67686,1.11699,0.55197,1.37709,0.00303327,0.00303327,0.00303327
889,22787.3,0.85698,0.50323,0.95061,0.91638,0.68598,0.83389,0.67678,1.11717,0.55205,1.37722,0.00302313,0.00302313,0.00302313
890,22812.7,0.86342,0.50539,0.95154,0.91708,0.68569,0.83397,0.67688,1.1171,0.55212,1.37731,0.003013,0.003013,0.003013
891,22838.4,0.85173,0.49609,0.94415,0.91689,0.68575,0.83399,0.67694,1.11705,0.55209,1.37753,0.00300289,0.00300289,0.00300289
892,22863.8,0.85485,0.50117,0.94918,0.91697,0.68587,0.83399,0.6769,1.11723,0.55215,1.3778,0.00299278,0.00299278,0.00299278
893,22889,0.85528,0.50138,0.94909,0.9169,0.68583,0.83395,0.67685,1.11735,0.55228,1.37793,0.00298268,0.00298268,0.00298268
894,22914.5,0.84852,0.49911,0.94576,0.9165,0.68626,0.83401,0.67687,1.11756,0.55232,1.37828,0.00297259,0.00297259,0.00297259
895,22939.8,0.84647,0.49418,0.94106,0.91642,0.6863,0.83407,0.67684,1.11774,0.55235,1.37857,0.00296251,0.00296251,0.00296251
896,22965.3,0.85414,0.49806,0.94587,0.91644,0.68632,0.83412,0.67688,1.11785,0.55244,1.37861,0.00295245,0.00295245,0.00295245
897,22990.6,0.85609,0.4988,0.94285,0.91636,0.68653,0.83414,0.67687,1.11806,0.55248,1.37898,0.00294239,0.00294239,0.00294239
898,23015.9,0.8484,0.49612,0.94416,0.91626,0.68657,0.83419,0.67687,1.11821,0.55259,1.37912,0.00293235,0.00293235,0.00293235
899,23041.3,0.85017,0.49836,0.94683,0.9161,0.68663,0.83421,0.67693,1.11841,0.55257,1.37936,0.00292231,0.00292231,0.00292231
900,23066.6,0.84991,0.4946,0.9412,0.91672,0.68636,0.83421,0.67688,1.11873,0.55269,1.3796,0.00291229,0.00291229,0.00291229
901,23091.9,0.8544,0.49885,0.94534,0.9165,0.68632,0.83424,0.6768,1.1188,0.55279,1.3796,0.00290228,0.00290228,0.00290228
902,23117.4,0.85754,0.50099,0.94921,0.91633,0.68658,0.83423,0.67683,1.11911,0.55298,1.37985,0.00289227,0.00289227,0.00289227
903,23142.7,0.84502,0.49673,0.94682,0.91553,0.68704,0.83426,0.67688,1.11922,0.553,1.38002,0.00288228,0.00288228,0.00288228
904,23168.4,0.84522,0.49526,0.94279,0.91618,0.68664,0.83429,0.67681,1.1194,0.55307,1.38024,0.0028723,0.0028723,0.0028723
905,23194,0.85169,0.49541,0.94103,0.91598,0.6867,0.83428,0.67675,1.11961,0.55322,1.38041,0.00286233,0.00286233,0.00286233
906,23219.6,0.85115,0.49722,0.94532,0.91602,0.68681,0.83434,0.67672,1.11979,0.55328,1.38051,0.00285237,0.00285237,0.00285237
907,23244.9,0.84976,0.49939,0.94701,0.91603,0.68694,0.83441,0.67677,1.11973,0.55334,1.38061,0.00284243,0.00284243,0.00284243
908,23270.2,0.84908,0.49855,0.94607,0.91587,0.68707,0.83441,0.6768,1.11982,0.55344,1.3807,0.00283249,0.00283249,0.00283249
909,23295.3,0.8473,0.49678,0.94643,0.91579,0.68715,0.83441,0.67685,1.11988,0.55342,1.38086,0.00282256,0.00282256,0.00282256
910,23320.3,0.84664,0.49463,0.94368,0.91568,0.68715,0.83429,0.67683,1.12,0.55354,1.38099,0.00281265,0.00281265,0.00281265
911,23345.6,0.84975,0.49608,0.94308,0.91575,0.68724,0.83434,0.67682,1.1201,0.5536,1.38121,0.00280275,0.00280275,0.00280275
912,23371,0.85029,0.49631,0.94415,0.91582,0.6872,0.83442,0.67682,1.12026,0.55363,1.3815,0.00279286,0.00279286,0.00279286
913,23396.3,0.84943,0.49521,0.94264,0.91602,0.68727,0.83443,0.67679,1.12041,0.55367,1.38173,0.00278298,0.00278298,0.00278298
914,23422,0.84575,0.49542,0.94538,0.916,0.6873,0.83449,0.67683,1.12039,0.55368,1.38183,0.00277311,0.00277311,0.00277311
915,23447.4,0.84422,0.49398,0.9436,0.91608,0.68731,0.83449,0.6768,1.12055,0.55372,1.38205,0.00276325,0.00276325,0.00276325
916,23472.6,0.84837,0.49919,0.94929,0.91611,0.68718,0.83453,0.67685,1.12051,0.55377,1.38217,0.0027534,0.0027534,0.0027534
917,23497.7,0.84375,0.49352,0.94308,0.91637,0.6872,0.83459,0.67688,1.12061,0.55385,1.38242,0.00274357,0.00274357,0.00274357
918,23522.9,0.84767,0.49597,0.94468,0.91626,0.68737,0.83468,0.67692,1.12073,0.55391,1.38279,0.00273375,0.00273375,0.00273375
919,23548,0.84655,0.49605,0.94496,0.91639,0.68742,0.83467,0.67694,1.12081,0.55398,1.38309,0.00272394,0.00272394,0.00272394
920,23573.2,0.84331,0.49236,0.94199,0.91644,0.68739,0.83474,0.67702,1.1209,0.55408,1.38328,0.00271414,0.00271414,0.00271414
921,23598.6,0.84649,0.49537,0.94357,0.91642,0.68736,0.83469,0.67697,1.12098,0.55405,1.38343,0.00270435,0.00270435,0.00270435
922,23624.1,0.84631,0.49622,0.94461,0.91633,0.6876,0.83478,0.67703,1.12102,0.55404,1.38361,0.00269457,0.00269457,0.00269457
923,23649.5,0.84303,0.4964,0.94518,0.91643,0.6877,0.83476,0.67708,1.12098,0.55412,1.38377,0.00268481,0.00268481,0.00268481
